Gene ID	Gene Name	Design Element	'non-small cell lung cancer' vs 'normal'.p-value	'non-small cell lung cancer' vs 'normal'.t-statistic	'non-small cell lung cancer' vs 'normal'.log2foldchange
ENSG00000013374	NUB1	222512_at	4.23918419757083e-05	-4.60287962129002	-0.4
ENSG00000013375	PGM3	210041_s_at	2.89330631374826e-15	10.0411232239429	1
ENSG00000013392	RWDD2A	213555_at	0.0789626256850685	-2.01264513665423	-0.2
ENSG00000013441	CLK1	214683_s_at	1.05974412776131e-15	-10.2657173083872	-1.2
ENSG00000013503	POLR3B	219459_at	0.000966865612952036	3.690006183923	0.4
ENSG00000013523	ANGEL1	213099_at	0.294815076901555	1.24977277525742	0.1
ENSG00000013561	RNF14	201824_at	3.58989943771511e-11	-7.94902015549231	-0.6
ENSG00000013563	DNASE1L1	203912_s_at	2.50175003102721e-05	-4.74685507688076	-0.5
ENSG00000013573	DDX11	208159_x_at	9.78130536141381e-09	6.67978353654932	0.7
ENSG00000013583	HEBP1	218450_at	1.30098177159212e-10	-7.66166928254857	-0.6
ENSG00000013588	GPRC5A	203108_at	5.33077055711054e-16	-10.4198955048073	-2.4
ENSG00000013619	MAMLD1	205088_at	0.027907787951209	-2.4844217420727	-0.3
ENSG00000013725	CD6	213958_at	0.0114353886239095	-2.84133141899681	-0.3
ENSG00000013810	TACC3	218308_at	1.23758328337561e-18	11.7847370409897	1.3
ENSG00000014123	UFL1	212634_at	0.347277080453116	-1.13107831206156	-0.1
ENSG00000014138	POLA2	204441_s_at	1.22700489600372e-17	11.2638928796589	1.1
ENSG00000014164	ZC3H3	213445_at	1.22725566759253e-07	6.08451175040912	0.5
ENSG00000014216	CAPN1	200752_s_at	8.19385958872748e-10	7.24749435696399	0.7
ENSG00000014257	ACP3	204393_s_at	0.241138440583366	1.38457762979232	0.2
ENSG00000014641	MDH1	200978_at	5.37245888625384e-09	6.81840883641877	0.6
ENSG00000014824	SLC30A9	202614_at	0.126984318255641	-1.76623781951347	-0.1
ENSG00000014914	MTMR11	1556034_s_at	0.47939908833238	-0.874606765087447	-0.1
ENSG00000014919	COX15	223281_s_at	0.0255144245561591	2.52188889430791	0.2
ENSG00000015133	CCDC88C	227228_s_at	0.203265996376389	1.49342532031697	0.2
ENSG00000015153	YAF2	206238_s_at	0.000590934344445075	3.84343416411756	0.3
ENSG00000015171	ZMYND11	202136_at	8.76949218630883e-09	-6.70549939502031	-0.6
ENSG00000015285	WAS	38964_r_at	1.74241757725637e-08	-6.5465598795712	-0.4
ENSG00000015413	DPEP1	205983_at	0.149976022111543	1.67213534827673	0.1
ENSG00000015475	BID	227143_s_at	0.513201665096143	0.812482366568707	0.1
ENSG00000015520	NPC1L1	220106_at	0.0159094395296181	2.71366597944693	0.2
ENSG00000015532	XYLT2	219401_at	2.82097682224542e-12	8.51580694903098	0.6
ENSG00000015568	RGPD5	242712_x_at	0.00650631751767304	-3.04841126374865	-0.4
ENSG00000015592	STMN4	236812_at	0.357995557017318	1.10836544271129	0.1
ENSG00000015676	NUDCD3	201270_x_at	0.103632625317426	1.87407449030661	0.1
ENSG00000016082	ISL1	206104_at	0.00365779596530432	3.25206253576541	0.4
ENSG00000016391	CHDH	228560_at	2.43198451049053e-05	-4.75482628500163	-0.4
ENSG00000016402	IL20RA	219115_s_at	4.27346599517768e-09	-6.87181921514903	-1.3
ENSG00000016490	CLCA1	210107_at	0.312411580511234	1.20842695629291	0.1
ENSG00000016602	CLCA4	220026_at	0.000114041338759589	4.32578119330072	1.3
ENSG00000016864	GLT8D1	218146_at	0.499486265231492	-0.837879951315311	-0.1
ENSG00000017260	ATP2C1	212255_s_at	0.00569256997277788	3.0965885428248	0.3
ENSG00000017427	IGF1	209541_at	0.00212675930269423	-3.43576968953097	-0.9
ENSG00000017483	SLC38A5	234973_at	0.308583151359808	1.21755243511472	0.2
ENSG00000017797	RALBP1	202845_s_at	0.121772932189986	1.78845512266667	0.2
ENSG00000018189	RUFY3	213939_s_at	4.76451325943526e-15	-9.92996081590795	-1.5
ENSG00000018236	CNTN1	227209_at	0.0881424540058736	1.95716238454416	0.5
ENSG00000018280	SLC11A1	210423_s_at	4.04551120472413e-21	-13.1126423374035	-2.2
ENSG00000018408	WWTR1	202133_at	4.4793528990137e-10	-7.38361489675031	-0.8
ENSG00000018510	AGPS	205401_at	3.13989369579911e-07	5.85854300204069	0.7
ENSG00000018610	STEEP1	219805_at	0.0474773088253272	2.25318933196854	0.1
ENSG00000018625	ATP1A2	203296_s_at	1.27981702013794e-11	-8.17986259706834	-1.2
ENSG00000018699	TTC27	218710_at	1.93791169919102e-09	7.05298456535472	0.5
ENSG00000018869	ZNF582	241602_at	0.093336933603366	-1.92829090510001	-0.1
ENSG00000019102	VSIG2	228232_s_at	6.78406871913364e-24	-14.6437440151442	-2
ENSG00000019144	PHLDB1	212134_at	0.00037108757075521	-3.98323485186936	-0.3
ENSG00000019169	MARCO	205819_at	5.34275302551059e-23	-14.1382764002522	-3.4
ENSG00000019186	CYP24A1	206504_at	9.7184129370312e-06	4.99842826759177	1.3
ENSG00000019485	PRDM11	239763_at	0.209160713951915	1.47568610104159	0.1
ENSG00000019505	SYT13	226086_at	1.79541412592389e-05	4.83603088551052	1
ENSG00000019549	SNAI2	213139_at	3.80727705197885e-06	5.2400289551774	1.2
ENSG00000019582	CD74	209619_at	8.72505678786309e-07	-5.6084451583291	-1
ENSG00000019991	HGF	209960_at	1.43621280874027e-17	-11.2280108575447	-1.8
ENSG00000019995	ZRANB1	225138_at	0.000140523796479708	-4.26640027599358	-0.3
ENSG00000020129	NCDN	209556_at	0.00599442942801691	3.07812857523651	0.3
ENSG00000020181	ADGRA2	221814_at	0.174730786022321	-1.58426141830237	-0.2
ENSG00000020256	ZFP64	218968_s_at	7.95640508850944e-14	9.30698400653357	0.9
ENSG00000020426	MNAT1	203565_s_at	2.83741488549661e-13	9.02456204868063	0.8
ENSG00000020577	SAMD4A	212845_at	6.23174180951067e-12	-8.33844289214781	-1.4
ENSG00000020633	RUNX3	204198_s_at	0.596220937266983	-0.669958274210183	-0.1
ENSG00000020922	MRE11	205395_s_at	6.03103375912728e-16	10.3909038758077	1
ENSG00000021300	PLEKHB1	209504_s_at	7.52503600577469e-07	-5.64484030191154	-1.2
ENSG00000021355	SERPINB1	213572_s_at	2.08529660115622e-06	-5.39218210823034	-1
ENSG00000021461	CYP3A43	211441_x_at	5.50875637972535e-05	-4.5308201084187	-0.2
ENSG00000021488	SLC7A9	220135_s_at	0.300798252079157	1.23539640547212	0.1
ENSG00000021574	SPAST	209748_at	2.87580230457094e-12	8.51118629808022	1.1
ENSG00000021645	NRXN3	229649_at	0.322167252328395	1.18660711246084	0.2
ENSG00000021762	OSBPL5	233734_s_at	0.441747158472092	-0.945039247777518	-0.1
ENSG00000021776	AQR	212584_at	0.00150963372104121	3.54820174830073	0.3
ENSG00000021826	CPS1	204920_at	0.0280282627136173	2.48254075065739	0.8
ENSG00000021852	C8B	206979_at	2.27544518668403e-19	-12.1768285304757	-2.1
ENSG00000022267	FHL1	201540_at	5.79841171469696e-32	-19.5801309033707	-3.4
ENSG00000022277	RTF2	234926_s_at	0.845725308824223	-0.25944110464939	0
ENSG00000022355	GABRA1	206678_at	0.879157820069336	0.205491618174266	0
ENSG00000022556	NLRP2	221690_s_at	0.600452870253696	0.663051869287092	0.2
ENSG00000022567	SLC45A4	225597_at	0.153459963675096	1.65906826200989	0.2
ENSG00000022840	RNF10	207801_s_at	0.0310511456361213	-2.43906217932113	-0.1
ENSG00000022976	ZNF839	221709_s_at	0.650378792553187	0.578957435926173	0
ENSG00000023041	ZDHHC6	218249_at	3.32081593882174e-06	-5.27537821844718	-0.3
ENSG00000023171	GRAMD1B	212906_at	0.384489869817964	-1.05552107327379	-0.1
ENSG00000023191	RNH1	206050_s_at	5.48966993116597e-06	-5.14654246324402	-0.4
ENSG00000023228	NDUFS1	203039_s_at	5.92943153236128e-14	9.37335623242869	0.8
ENSG00000023287	RB1CC1	202033_s_at	0.0044661445153501	3.18168366527958	0.3
ENSG00000023318	ERP44	208959_s_at	0.0106197054563033	2.86888913435949	0.2
ENSG00000023330	ALAS1	205633_s_at	1.85640215809292e-08	-6.5315010339406	-0.6
ENSG00000023445	BIRC3	210538_s_at	8.27969292381183e-06	-5.04037338820696	-1.1
ENSG00000023516	AKAP11	203156_at	0.00723017821665479	-3.01072420975658	-0.3
ENSG00000023572	GLRX2	219933_at	0.00967581903828221	2.90384862872793	0.2
ENSG00000023608	SNAPC1	205443_at	4.07131048300787e-07	5.79536420379131	0.7
ENSG00000023697	DERA	218102_at	0.135635283490754	1.72900058695962	0.2
ENSG00000023734	STRAP	200870_at	3.66607362156848e-10	7.42887831132573	0.7
ENSG00000023839	ABCC2	206155_at	0.162803838723182	1.62567770665358	0.1
ENSG00000023892	DEF6	226659_at	0.12792504973158	1.7622851112125	0.2
ENSG00000023902	PLEKHO1	218223_s_at	8.39743786643358e-05	-4.41321626246705	-0.4
ENSG00000023909	GCLM	203925_at	3.21813623625789e-08	6.4013660840207	1.3
ENSG00000024048	UBR2	212760_at	2.06434808742361e-14	-9.60725159366031	-0.9
ENSG00000024422	EHD2	221870_at	1.18296405749924e-09	-7.16533446905307	-0.8
ENSG00000024526	DEPDC1	222958_s_at	7.88739890808349e-29	17.5730264238709	2.7
ENSG00000024862	CCDC28A	209479_at	2.70076897957179e-11	-8.01298893809764	-0.6
ENSG00000025039	RRAGD	221524_s_at	0.00225537893146437	-3.41629069755506	-0.4
ENSG00000025156	HSF2	209657_s_at	0.0055680693290336	3.10459233493551	0.3
ENSG00000025293	PHF20	209422_at	0.001952192902149	-3.46397514092571	-0.3
ENSG00000025423	HSD17B6	205700_at	2.26090250728036e-24	-14.9155323658555	-3.3
ENSG00000025434	NR1H3	203920_at	0.00019334300074987	-4.17454875447327	-0.6
ENSG00000025708	TYMP	217497_at	0.000678390655220083	-3.80090598720049	-0.6
ENSG00000025770	NCAPH2	205086_s_at	0.00116255420034526	3.63182584949519	0.3
ENSG00000025772	TOMM34	201870_at	8.41990590836989e-07	5.61718323619664	0.5
ENSG00000025796	SEC63	201916_s_at	0.210140878163486	1.47243623094948	0.1
ENSG00000025800	KPNA6	212101_at	3.58585207537245e-05	4.64876573540241	0.5
ENSG00000026025	VIM	201426_s_at	4.75009217391851e-10	-7.37041830908962	-0.8
ENSG00000026103	FAS	204780_s_at	3.02328228718783e-09	-6.95149760976584	-1
ENSG00000026297	RNASET2	217984_at	0.0166669238932406	-2.69489078431113	-0.3
ENSG00000026508	CD44	212063_at	3.58351452264096e-05	-4.64897127975049	-0.5
ENSG00000026559	KCNG1	211053_at	0.0221289528783942	2.58071288696294	0.1
ENSG00000026652	AGPAT4	219693_at	0.0350299560948855	-2.38717744674237	-0.2
ENSG00000026652	AGPAT4	223740_at	5.03040721301138e-08	-6.29610195872701	-0.3
ENSG00000026751	SLAMF7	222838_at	0.168367235487816	1.60622706725582	0.4
ENSG00000026950	BTN3A1	209770_at	1.81678043483273e-08	-6.53667458352558	-0.8
ENSG00000027001	MIPEP	204305_at	0.86770134733938	0.224414305660222	0
ENSG00000027075	PRKCH	218764_at	2.88184458826396e-12	-8.51048582643703	-0.9
ENSG00000027644	INSRR	215776_at	0.702534053341489	0.493592939828158	0
ENSG00000027697	IFNGR1	202727_s_at	5.18259520636668e-12	-8.37979335449725	-0.8
ENSG00000027847	B4GALT7	53076_at	2.82327637634023e-05	4.71382098130218	0.3
ENSG00000027869	SH2D2A	207351_s_at	0.452696095151845	0.924539079500549	0.1
ENSG00000028116	VRK2	205126_at	0.000578044547276425	3.85022647654457	0.3
ENSG00000028137	TNFRSF1B	203508_at	2.74943990548894e-11	-8.00894158333142	-1
ENSG00000028203	VEZT	223090_x_at	0.03001950396126	2.4535414600674	0.2
ENSG00000028277	POU2F2	242866_x_at	0.0533070069434162	2.20044726083499	0.1
ENSG00000028310	BRD9	220155_s_at	0.000252245236697368	4.09687568647675	0.4
ENSG00000028528	SNX1	201716_at	0.00116613793760556	-3.63077435814166	-0.3
ENSG00000028839	TBPL1	208398_s_at	2.25366985135186e-05	4.77528653512858	0.5
ENSG00000029153	ARNTL2	224204_x_at	1.08560146951712e-16	10.7758248155954	2.6
ENSG00000029363	BCLAF1	201084_s_at	0.375093665989846	-1.07403006181142	-0.1
ENSG00000029364	SLC39A9	222445_at	8.32077312913195e-06	5.03907889071318	0.4
ENSG00000029534	ANK1	205391_x_at	0.65263745092087	0.575219950990531	0
ENSG00000029559	IBSP	207370_at	0.09442710370715	1.92236780505209	0.2
ENSG00000029639	TFB1M	228075_x_at	0.000136898422853081	4.27380925923982	0.5
ENSG00000029725	RABEP1	225092_at	4.84231586382828e-06	-5.17892146276924	-0.5
ENSG00000029993	HMGB3	203744_at	4.72355353454839e-27	16.4743511825414	2.8
ENSG00000030066	NUP160	212709_at	0.00372654232703824	3.24569633324444	0.3
ENSG00000030110	BAK1	203728_at	2.62286491176297e-06	5.33473800345618	0.4
ENSG00000030304	MUSK	207632_at	0.421477014375889	-0.982598657705996	0
ENSG00000030419	IKZF2	231929_at	0.0096486753919093	2.90487927287933	0.4
ENSG00000030582	GRN	200678_x_at	2.70924268415791e-05	-4.72528852741892	-0.5
ENSG00000031003	FAM13B	218518_at	3.31287777835834e-23	-14.2503069501355	-1.6
ENSG00000031081	ARHGAP31	226056_at	1.5616517835408e-27	-16.7695244001236	-2
ENSG00000031691	CENPQ	219294_at	1.15509084052676e-07	6.09889650459659	0.6
ENSG00000031698	SARS1	200802_at	0.0213718517473715	-2.59545699898082	-0.1
ENSG00000031823	RANBP3	202640_s_at	0.0459728589540924	-2.26751010652533	-0.1
ENSG00000032219	ARID4A	205062_x_at	8.9829494481784e-07	-5.60116508493602	-0.5
ENSG00000032389	EIPR1	217968_at	3.57976803145402e-13	8.97252732681883	0.7
ENSG00000032444	PNPLA6	203718_at	2.88751319876629e-24	-14.8550110478491	-1.5
ENSG00000032742	IFT88	204703_at	1.74550625132242e-18	-11.7069625795263	-0.8
ENSG00000033011	ALG1	236626_at	0.0220602065696557	2.58210719551275	0.2
ENSG00000033030	ZCCHC8	218478_s_at	0.135002900733691	-1.73186117927336	-0.1
ENSG00000033050	ABCF2	209247_s_at	3.076673799753e-12	8.49565036184741	0.8
ENSG00000033122	LRRC7	239767_at	NA	0.550162147480951	0
ENSG00000033170	FUT8	203988_s_at	3.1581305931948e-09	6.94130887278882	0.8
ENSG00000033178	UBA6	222602_at	3.34459241127461e-08	6.39200218916463	0.6
ENSG00000033327	GAB2	203853_s_at	1.92250263318438e-19	-12.2156074258277	-1.3
ENSG00000033627	ATP6V0A1	212383_at	4.37236818806339e-06	-5.20490660611197	-0.4
ENSG00000033800	PIAS1	217864_s_at	4.84837767198479e-13	-8.9044606350466	-0.6
ENSG00000033867	SLC4A7	207604_s_at	0.571225695631506	0.711676685971722	0.1
ENSG00000034053	APBA2	209870_s_at	3.50148650162085e-07	5.83195462315849	0.6
ENSG00000034152	MAP2K3	215499_at	4.95512661644853e-08	-6.29966140086954	-0.6
ENSG00000034239	EFCAB1	220156_at	0.00621103703223906	-3.06539143659882	-0.5
ENSG00000034510	TMSB10	217733_s_at	0.514711228167644	-0.809551214905847	0
ENSG00000034533	ASTE1	221135_s_at	0.603702329217784	0.657890005109135	0.1
ENSG00000034677	RNF19A	223085_at	0.004142792986483	-3.20820526316149	-0.5
ENSG00000034693	PEX3	203972_s_at	0.00186521308181752	3.47882477076479	0.3
ENSG00000034713	GABARAPL2	209046_s_at	1.64848029783157e-13	-9.14492612244058	-0.6
ENSG00000034971	MYOC	210155_at	1.32137679151928e-12	-8.68446618806572	-0.8
ENSG00000035115	SH3YL1	204019_s_at	0.000317907517499945	-4.02931053948293	-0.6
ENSG00000035141	FAM136A	215947_s_at	1.74554887843519e-09	7.07703130054748	0.6
ENSG00000035403	VCL	200931_s_at	0.513140092130951	-0.812613412216873	-0.1
ENSG00000035499	DEPDC1B	226980_at	2.4904074041233e-17	11.1050804810866	1.8
ENSG00000035664	DAPK2	215184_at	6.68127730566229e-26	-15.7898416590371	-2
ENSG00000035681	NSMAF	203269_at	0.0362094670188375	-2.37257782426145	-0.2
ENSG00000035687	ADSS2	221761_at	1.16762188237428e-10	7.68637958107696	0.7
ENSG00000035720	STAP1	220059_at	0.0043829260552131	-3.18825519191369	-0.4
ENSG00000035862	TIMP2	231579_s_at	0.00364684944049163	-3.25315254780726	-0.5
ENSG00000035928	RFC1	208021_s_at	0.918974886747638	-0.138519962939398	0
ENSG00000036054	TBC1D23	225121_at	0.00145009409537202	3.56103574998264	0.2
ENSG00000036257	CUL3	201371_s_at	0.0549319145070465	2.1865802074063	0.1
ENSG00000036448	MYOM2	205826_at	0.000361282552592216	-3.99121239154307	-0.3
ENSG00000036473	OTC	207200_at	2.73180863512443e-08	-6.44025688730643	-0.2
ENSG00000036530	CYP46A1	220331_at	0.170278634986015	-1.5996440055878	-0.2
ENSG00000036549	ZZZ3	212893_at	0.0119684375360952	2.82419354819162	0.3
ENSG00000036565	SLC18A1	207074_s_at	0.895957951468848	-0.177206275219402	0
ENSG00000036672	USP2	230965_at	0.675705528304423	0.538348473590935	0
ENSG00000036828	CASR	210577_at	0.220260200542976	1.44356690880073	0.1
ENSG00000037042	TUBG2	203894_at	0.00236108235937067	-3.40121002278593	-0.3
ENSG00000037280	FLT4	229902_at	1.83836471021248e-09	-7.06498700626456	-0.9
ENSG00000037474	NSUN2	223076_s_at	7.11145294028009e-13	8.82092076387294	0.9
ENSG00000037637	FBXO42	221813_at	0.392335590765931	1.0403015688087	0.1
ENSG00000037749	MFAP3	1552312_a_at	0.0588272639212771	2.15457929542858	0.3
ENSG00000037757	MRI1	228077_at	0.75061680552418	0.415091366910063	0
ENSG00000037897	METTL1	204027_s_at	9.6140458178961e-13	8.75481523635172	0.8
ENSG00000037965	HOXC8	221350_at	0.741492890639847	0.429773198453626	0
ENSG00000038002	AGA	204332_s_at	0.0501264376532956	2.22810090877103	0.3
ENSG00000038210	PI4K2B	222631_at	0.0432435105275235	2.29469654273509	0.2
ENSG00000038219	BOD1L1	225821_s_at	0.348680311930014	-1.12812600484565	-0.1
ENSG00000038274	MAT2B	217993_s_at	1.11083298353484e-07	-6.10808256319725	-0.4
ENSG00000038295	TLL1	206415_at	0.0555930424406613	-2.18108652528226	-0.1
ENSG00000038382	TRIO	209011_at	0.000338879516063184	4.00994059300377	0.5
ENSG00000038427	VCAN	221731_x_at	3.28135824366124e-08	6.39669569747422	1.2
ENSG00000038532	CLEC16A	212786_at	0.0128776350383546	-2.79632248664805	-0.2
ENSG00000038945	MSR1	214770_at	2.20224363171537e-22	-13.7998333115659	-2.7
ENSG00000039068	CDH1	201131_s_at	3.88619244745405e-09	6.89377556009915	1.1
ENSG00000039123	MTREX	212896_at	0.00161356262886236	3.52614591011412	0.3
ENSG00000039139	DNAH5	232381_s_at	0.217919916282275	-1.44998924039182	-0.2
ENSG00000039319	ZFYVE16	203651_at	9.00945809788125e-09	-6.69916556070334	-0.6
ENSG00000039523	RIPOR1	45749_at	1.77679123725292e-16	-10.6650113651353	-1
ENSG00000039537	C6	210168_at	4.49180234402774e-05	-4.58672790099737	-0.9
ENSG00000039560	RAI14	202052_s_at	0.00505147762390528	3.13860148929351	0.4
ENSG00000039600	SOX30	207678_s_at	0.827695261985255	0.289346735996957	0
ENSG00000039650	PNKP	218961_s_at	4.29658459975619e-09	6.87036046966612	0.6
ENSG00000039987	BEST2	207432_at	0.0216967165756882	2.58891559129783	0.1
ENSG00000040199	PHLPP2	213407_at	4.6462677449872e-05	-4.57744712793604	-0.5
ENSG00000040275	SPDL1	221685_s_at	3.10832418571813e-21	13.1756504745984	1.5
ENSG00000040341	STAU2	204226_at	0.00947627657941311	2.91156241540792	0.4
ENSG00000040487	SLC66A1	1555781_at	0.0229134508089538	2.56645958871262	0.2
ENSG00000040531	CTNS	204925_at	0.0151283213574041	-2.7335604072902	-0.3
ENSG00000040608	RTN4R	228550_at	3.73068275465667e-08	6.36598601370796	0.7
ENSG00000040633	PHF23	223081_at	2.24537547828991e-06	5.37359475771065	0.3
ENSG00000040731	CDH10	220115_s_at	0.0675090982462619	-2.0886199787616	-0.1
ENSG00000040933	INPP4A	227087_at	6.88910958594378e-05	-4.46886511615092	-0.4
ENSG00000041353	RAB27B	228708_at	0.0547230598803493	-2.18833542931688	-0.5
ENSG00000041357	PSMA4	203396_at	2.03443968139229e-07	5.96289747877161	0.4
ENSG00000041515	MYO16	215119_at	0.756665262803862	0.40474462806509	0
ENSG00000041802	LSG1	221535_at	7.14229856897047e-14	9.33160232110759	1.1
ENSG00000041880	PARP3	209940_at	0.000578327237245251	-3.8500511246422	-0.4
ENSG00000041982	TNC	201645_at	2.31831927093521e-11	8.04665488760417	2
ENSG00000041988	THAP3	213192_at	0.129364619275257	1.7560822286886	0.1
ENSG00000042062	RIPOR3	227654_at	0.747770926541463	0.41970453527221	0
ENSG00000042088	TDP1	219715_s_at	3.29683819606335e-15	10.0121863743477	1.1
ENSG00000042286	AIFM2	224461_s_at	4.92758280899406e-10	7.36183570048771	1
ENSG00000042304	C2orf83	208265_at	0.633889051350295	0.606706975358161	0
ENSG00000042317	SPATA7	219583_s_at	0.00130058009394017	-3.59565888141678	-0.5
ENSG00000042429	MED17	223115_at	7.39644694026278e-05	-4.44869864185925	-0.3
ENSG00000042445	RETSAT	218124_at	0.711740897944367	-0.479156451210777	0
ENSG00000042493	CAPG	201850_at	3.52982236274325e-05	-4.65329368368252	-0.6
ENSG00000042753	AP2S1	211047_x_at	3.64364500361253e-06	5.2513857415255	0.4
ENSG00000042781	USH2A	207706_at	0.0478928887519126	-2.24915580821727	-0.1
ENSG00000042813	ZPBP	207021_at	0.728451200326166	0.450932855246041	0
ENSG00000042832	TG	203673_at	0.00380644694741442	3.23787352006743	0.3
ENSG00000042980	ADAM28	205997_at	3.94873435621875e-08	6.35251178903711	1.1
ENSG00000043039	BARX2	210419_at	0.0188804782969146	2.64512192103919	0.1
ENSG00000043093	DCUN1D1	218583_s_at	3.35870571816591e-08	6.39091403593489	0.7
ENSG00000043143	JADE2	212660_at	0.116708885141372	-1.81100559006486	-0.3
ENSG00000043355	ZIC2	223642_at	9.43639875478732e-12	8.24761759415524	1.9
ENSG00000043462	LCP2	205270_s_at	3.20224316127616e-08	-6.4026180690841	-1.1
ENSG00000043514	TRIT1	218617_at	2.76823509122113e-10	7.49226073637316	0.8
ENSG00000043591	ADRB1	229309_at	4.99291431465672e-27	-16.4597775308928	-3.8
ENSG00000044012	GUCA2B	207502_at	0.61636422640099	0.636405324919039	0
ENSG00000044090	CUL7	36084_at	2.04608909807745e-09	7.04033571490683	0.5
ENSG00000044115	CTNNA1	210844_x_at	0.0602590797614716	-2.14304701268401	-0.1
ENSG00000044446	PHKA2	209439_s_at	0.291019594755144	1.25875770619593	0.1
ENSG00000044459	CNTLN	239989_at	0.000654252268258758	-3.812129288855	-0.2
ENSG00000044524	EPHA3	206070_s_at	0.00250051697409757	-3.38212387418178	-0.6
ENSG00000044574	HSPA5	211936_at	5.27776629762567e-12	8.37566479492151	0.8
ENSG00000046604	DSG2	217901_at	6.87021961392039e-26	15.779721787041	2.2
ENSG00000046647	GEMIN8	222854_s_at	0.00603793169209465	-3.07543740613004	-0.3
ENSG00000046651	OFD1	203569_s_at	6.92498591468852e-07	-5.6653932531761	-0.5
ENSG00000046653	GPM6B	209167_at	1.84643094243471e-15	-10.1411716764684	-1.9
ENSG00000046774	MAGEC2	220062_s_at	0.0357060043777442	2.37869358572026	0.4
ENSG00000046889	PREX2	228692_at	2.82557748857102e-12	-8.51526169799583	-1.4
ENSG00000047056	WDR37	211383_s_at	7.33205861437347e-08	-6.20673731349499	-0.7
ENSG00000047188	YTHDC2	213077_at	3.99577291122258e-11	-7.92520361719894	-0.8
ENSG00000047230	CTPS2	222819_at	0.458660616806709	-0.912617876633715	-0.1
